timestamp,nt_circular,tai_lam,period,slot
2025-07-20 10:00:00,6482,199,after,offpeak
2025-07-20 11:00:00,10886,210,after,offpeak
2025-07-20 12:00:00,7113,154,after,offpeak
2025-07-20 13:00:00,9295,163,after,offpeak
2025-07-20 14:00:00,8144,181,after,offpeak
2025-07-20 15:00:00,8125,177,after,offpeak
2025-07-20 16:00:00,13724,276,after,offpeak
2025-07-20 17:00:00,16534,558,after,offpeak
2025-07-20 18:00:00,20048,717,after,peak
2025-07-20 19:00:00,21300,730,after,peak
2025-07-20 20:00:00,22344,758,after,offpeak
2025-07-20 21:00:00,17228,614,after,offpeak
2025-07-20 22:00:00,21295,797,after,offpeak
2025-07-20 23:00:00,13019,508,after,offpeak
2025-07-21 00:00:00,11550,420,after,offpeak
2025-07-21 01:00:00,7362,296,after,offpeak
2025-07-21 02:00:00,6438,216,after,offpeak
2025-07-21 03:00:00,5707,233,after,offpeak
2025-07-21 04:00:00,7183,234,after,offpeak
2025-07-21 05:00:00,12831,428,after,offpeak
2025-07-21 06:00:00,29639,1167,after,offpeak
2025-07-21 07:00:00,50124,2497,after,offpeak
2025-07-21 08:00:00,104633,4724,after,peak
2025-07-21 09:00:00,70484,2874,after,peak
2025-07-21 10:00:00,81069,3386,after,offpeak
2025-07-21 11:00:00,81851,3466,after,offpeak
2025-07-21 12:00:00,64333,2589,after,offpeak
2025-07-21 13:00:00,74859,2964,after,offpeak
